id,title,description,link,image_link,additional_image_link,price,sale_price,availability,condition,brand,item_group_id,product_type,google_product_category
36803,Lucky Desarrollo Cognitivo 4Kg,"Alimento formulado para favorecer el desarrollo del cerebro y el sistema nervioso de tu mascota. Su fórmula contiene Omega 3 (DHA) proveniente de algas, que estimula el aprendizaje, la memoria y la concentración, además de arginina, un aminoácido esencial para el desarrollo cerebral. La combinación de salmón y huevo aporta proteínas de alta calidad que promueven un crecimiento saludable, con un sabor irresistible que encantará a tu mascota. Ideal para: mascotas en etapa de crecimiento que necesitan una nutrición completa y balanceada para fortalecer su cuerpo y mente.",https://www.plazacampo.com/lucky-desarrollo-cognitivo-ext-4-kg-1/p?skuId=36803,https://b2csolla.vteximg.com.br/arquivos/ids/4377641-1000-1500/Lucky-Desarrollo-Cognitivo-4Kg.webp?v=639255937678130000,"https://b2csolla.vteximg.com.br/arquivos/ids/4377639-1000-1500/Lucky-Desarrollo-Cognitivo-4Kg.webp?v=639255937679370000,https://b2csolla.vteximg.com.br/arquivos/ids/4377636-1000-1500/Lucky-Desarrollo-Cognitivo-4Kg.webp?v=639255937680770000,https://b2csolla.vteximg.com.br/arquivos/ids/4377643-1000-1500/Lucky-Desarrollo-Cognitivo-4Kg.webp?v=639255937681870000",70800 COP,,in stock,new,Lucky Perros,338,Perros > Lucky Perros > Cachorros,Animals & Pet Supplies > Pet Supplies > Dog Supplies
36867,Nutrecan Salmon Y Queso Madurado 25 kg,"Nutrecan con salmón y queso madurado: es una fórmula especialmente diseñada para perros adultos mayores o con menor nivel de actividad, que necesitan mantener su fuerza muscular y vitalidad sin un exceso de grasa. Su combinación de ingredientes premium favorece el equilibrio entre energía, salud ósea y bienestar general",https://www.plazacampo.com/nutrecan-con-salmon-y-queso-madurado-ext-25kg-1/p?skuId=36867,https://b2csolla.vteximg.com.br/arquivos/ids/4379994-1000-1500/Nutrecan-Salmon-Y-Queso-Madurado-25-kg.jpg?v=639234253550100000,"https://b2csolla.vteximg.com.br/arquivos/ids/4381830-1000-1500/Nutrecan-Salmon-Y-Queso-Madurado-25-kg.jpg?v=639234469780670000,https://b2csolla.vteximg.com.br/arquivos/ids/4379996-1000-1500/Nutrecan-Salmon-Y-Queso-Madurado-25-kg.jpg?v=639234469782100000,https://b2csolla.vteximg.com.br/arquivos/ids/4380006-1000-1500/Nutrecan-Salmon-Y-Queso-Madurado-25-kg.jpg?v=639234469784230000",308000 COP,,in stock,new,Nutrecan,320,Perros > Nutrecan > Senior,Animals & Pet Supplies > Pet Supplies > Dog Supplies
36852,Nutrecan Pavo 16 kg,"Nutrecan con pavo: es una fórmula premium especialmente diseñada para perros con sensibilidad digestiva o de la piel. Elaborado con pavo como fuente principal de proteína, es ideal para reducir el riesgo de alergias alimentarias y promover una digestión suave y equilibrada.",https://www.plazacampo.com/nutrecan-con-pavo-ext-16kg-1/p?skuId=36852,https://b2csolla.vteximg.com.br/arquivos/ids/4380832-1000-1500/Nutrecan-Pavo-16-kg.jpg?v=639250022031000000,"https://b2csolla.vteximg.com.br/arquivos/ids/4380642-1000-1500/Nutrecan-Pavo-16-kg.jpg?v=639250201712000000,https://b2csolla.vteximg.com.br/arquivos/ids/4380635-1000-1500/Nutrecan-Pavo-16-kg.jpg?v=639250201714030000,https://b2csolla.vteximg.com.br/arquivos/ids/4380646-1000-1500/Nutrecan-Pavo-16-kg.jpg?v=639250201715700000",176900 COP,,in stock,new,Nutrecan,312,Perros > Nutrecan > Adultos,Animals & Pet Supplies > Pet Supplies > Dog Supplies
36827,Nutrecat con Salmón Ext 8 kg,"El salmón es un alimento altamente nutritivo que aporta a tu gato proteínas de fácil digestión y ácidos grasos omega-3, esenciales para mantenerlo sano, activo y con un pelaje brillante. NutreCat con Salmón potencia estos beneficios al combinar vitaminas, minerales y fibra que apoyan su salud integral. ¿Por qué el salmón es ideal para tu gato? - Proteínas de alta digestibilidad: ayudan a mantener la masa muscular y reducen la carga digestiva. - Ácidos grasos omega-3: promueven una piel sana, un pelaje brillante y apoyan la salud cardiovascular. - Bienestar general: fortalecen el sistema inmunológico y favorecen un equilibrio digestivo. Beneficios de NutreCat con Salmón: - Digestión saludable: proteína ligera y omega-3 que mantienen la flora intestinal equilibrada. - Corazón fuerte y sano: los omega-3 ayudan a una buena circulación y a controlar los niveles de lípidos en la sangre. - Natural y seguro: libre de colorantes y sabores artificiales. Dale a tu gato adulto todo el sabor del mar y una nutrición completa con NutreCat con Salmón.",https://www.plazacampo.com/nutrecat-con-salmon-ext-8-kg-1/p?skuId=36827,https://b2csolla.vteximg.com.br/arquivos/ids/4379465-1000-1500/Nutrecat-con-Salmon-Ext-8-kg.jpg?v=639154980651570000,"https://b2csolla.vteximg.com.br/arquivos/ids/4379467-1000-1500/Nutrecat-con-Salmon-Ext-8-kg.jpg?v=639155160567130000,https://b2csolla.vteximg.com.br/arquivos/ids/4379460-1000-1500/Nutrecat-con-Salmon-Ext-8-kg.jpg?v=639155160568700000,https://b2csolla.vteximg.com.br/arquivos/ids/4380684-1000-1500/Nutrecat-con-Salmon-Ext-8-kg.jpg?v=639155160571030000",94900 COP,,in stock,new,Nutrecat,303,Gatos > Nutrecat > Alimento seco,Animals & Pet Supplies > Pet Supplies > Cat Supplies
36826,Nutrecat con Salmón Ext 1.5kg,"El salmón es un alimento altamente nutritivo que aporta a tu gato proteínas de fácil digestión y ácidos grasos omega-3, esenciales para mantenerlo sano, activo y con un pelaje brillante. NutreCat con Salmón potencia estos beneficios al combinar vitaminas, minerales y fibra que apoyan su salud integral. ¿Por qué el salmón es ideal para tu gato? - Proteínas de alta digestibilidad: ayudan a mantener la masa muscular y reducen la carga digestiva. - Ácidos grasos omega-3: promueven una piel sana, un pelaje brillante y apoyan la salud cardiovascular. - Bienestar general: fortalecen el sistema inmunológico y favorecen un equilibrio digestivo. Beneficios de NutreCat con Salmón: - Digestión saludable: proteína ligera y omega-3 que mantienen la flora intestinal equilibrada. - Corazón fuerte y sano: los omega-3 ayudan a una buena circulación y a controlar los niveles de lípidos en la sangre. - Natural y seguro: libre de colorantes y sabores artificiales. Dale a tu gato adulto todo el sabor del mar y una nutrición completa con NutreCat con Salmón.",https://www.plazacampo.com/nutrecat-con-salmon-ext-1-5-kg-1/p?skuId=36826,https://b2csolla.vteximg.com.br/arquivos/ids/4379579-1000-1500/Nutrecat-con-Salmon-Ext-15kg.jpg?v=639226477954670000,"https://b2csolla.vteximg.com.br/arquivos/ids/4379577-1000-1500/Nutrecat-con-Salmon-Ext-15kg.jpg?v=639226693988970000,https://b2csolla.vteximg.com.br/arquivos/ids/4379578-1000-1500/Nutrecat-con-Salmon-Ext-15kg.jpg?v=639226693991600000,https://b2csolla.vteximg.com.br/arquivos/ids/4379572-1000-1500/Nutrecat-con-Salmon-Ext-15kg.jpg?v=639226693994730000",24900 COP,,in stock,new,Nutrecat,302,Gatos > Nutrecat > Alimento seco,Animals & Pet Supplies > Pet Supplies > Cat Supplies
36825,Nutrecat con Salmón Ext 500g,"El salmón es un alimento altamente nutritivo que aporta a tu gato proteínas de fácil digestión y ácidos grasos omega-3, esenciales para mantenerlo sano, activo y con un pelaje brillante. NutreCat con Salmón potencia estos beneficios al combinar vitaminas, minerales y fibra que apoyan su salud integral. ¿Por qué el salmón es ideal para tu gato? - Proteínas de alta digestibilidad: ayudan a mantener la masa muscular y reducen la carga digestiva. - Ácidos grasos omega-3: promueven una piel sana, un pelaje brillante y apoyan la salud cardiovascular. - Bienestar general: fortalecen el sistema inmunológico y favorecen un equilibrio digestivo. Beneficios de NutreCat con Salmón: - Digestión saludable: proteína ligera y omega-3 que mantienen la flora intestinal equilibrada. - Corazón fuerte y sano: los omega-3 ayudan a una buena circulación y a controlar los niveles de lípidos en la sangre. - Natural y seguro: libre de colorantes y sabores artificiales. Dale a tu gato adulto todo el sabor del mar y una nutrición completa con NutreCat con Salmón.",https://www.plazacampo.com/nutrecat-con-salmon-ext-500-g-1/p?skuId=36825,https://b2csolla.vteximg.com.br/arquivos/ids/4381951-1000-1500/Nutrecat-con-Salmon-Ext-500g.jpg?v=639255205568100000,"https://b2csolla.vteximg.com.br/arquivos/ids/4381686-1000-1500/Nutrecat-con-Salmon-Ext-500g.jpg?v=639255385245370000,https://b2csolla.vteximg.com.br/arquivos/ids/4381600-1000-1500/Nutrecat-con-Salmon-Ext-500g.jpg?v=639255385247670000,https://b2csolla.vteximg.com.br/arquivos/ids/4381866-1000-1500/Nutrecat-con-Salmon-Ext-500g.jpg?v=639255385249400000",8500 COP,,in stock,new,Nutrecat,301,Gatos > Nutrecat > Alimento seco,Animals & Pet Supplies > Pet Supplies > Cat Supplies
36821,Nutrecat Tilapia Ext 500g,"La alimentación de los gatos adultos debe ser equilibrada para mantenerlos sanos, activos y con un sistema inmune fuerte. Nutrecat Tilapia combina proteínas de alta calidad, grasas saludables, vitaminas y minerales para cuidar su salud digestiva, muscular e inmunológica. Beneficios principales de Nutrecat Tilapia: Ideal para gatos con sistema digestivo sensible: proteína magra, altamente digestible y rica en aminoácidos que mantienen la salud intestinal y el equilibrio de la microbiota. - Fortalece los músculos: gracias a su aporte de fósforo y potasio, combinado con un bajo nivel de grasas saturadas que proporciona energía limpia. - Natural y seguro: libre de colorantes y sabores artificiales. Con Nutrecat Tilapia, tu gato recibe una nutrición completa, ligera y deliciosa para mantenerse sano y lleno de vitalidad.",https://www.plazacampo.com/nutrecat-tilapia-ext-500g-1/p?skuId=36821,https://b2csolla.vteximg.com.br/arquivos/ids/4379540-1000-1500/Nutrecat-Tilapia-Ext-500g.jpg?v=639251065202070000,"https://b2csolla.vteximg.com.br/arquivos/ids/4379535-1000-1500/Nutrecat-Tilapia-Ext-500g.jpg?v=639251533101700000,https://b2csolla.vteximg.com.br/arquivos/ids/4379543-1000-1500/Nutrecat-Tilapia-Ext-500g.jpg?v=639251533104330000,https://b2csolla.vteximg.com.br/arquivos/ids/4379533-1000-1500/Nutrecat-Tilapia-Ext-500g.jpg?v=639251533106270000",8500 COP,,in stock,new,Nutrecat,298,Gatos > Nutrecat > Alimento seco,Animals & Pet Supplies > Pet Supplies > Cat Supplies
82,Q-ida Cat 8 kg,"Q-ida Cat, es un alimento completo extruido para suministrar a gatos adultos, de acuerdo a la edad del animal, tamaño y actividad. Tiene un rico sabor para agradar a tu gato. La Carne y el Pescado, son una excelente fuente de proteínas de alta calidad y buena digestibilidad, la cual contribuye a desarrollar músculos y huesos fuertes y a proporcionar mayor vitalidad y salud a tu gato. Es un alimento rico en Taurina, aminoácido esencial que ayuda a mantener una correcta visión y función cardíaca.",https://www.plazacampo.com/q-ida-cat-ext-8-kg-1/p?skuId=82,https://b2csolla.vteximg.com.br/arquivos/ids/4382194-1000-1500/Q-ida-Cat-8 kg.jpg?v=639233499871870000,"https://b2csolla.vteximg.com.br/arquivos/ids/4382195-1000-1500/Q-ida-Cat-8 kg.jpg?v=639233499875600000,https://b2csolla.vteximg.com.br/arquivos/ids/4382196-1000-1500/Q-ida-Cat-8 kg.jpg?v=639233499878100000,https://b2csolla.vteximg.com.br/arquivos/ids/4382197-1000-1500/Q-ida-Cat-8 kg.jpg?v=639233499884970000",67700 COP,,in stock,new,Q-ida Cat,82,Gatos > Q-ida Cat > Alimento seco,Animals & Pet Supplies > Pet Supplies > Cat Supplies
73,Nutrecan Galletas 200g,"Nutrecan Galletas, es un snack con sabor a pollo ideal para entrenar a tu mejor amigo o premiarlo. Además de tener una receta completamente balanceada para cuidar la digestión de tu perro, contienen probióticos, carne brangus y son horneadas para mantener todos sus nutrientes. No contienen saborizantes artificiales. Este producto viene en una presentación de 200g y es ideal para todas las razas y edades.",https://www.plazacampo.com/nutrecan-galletas-6dplx6unx200g-1-jpg/p?skuId=73,https://b2csolla.vteximg.com.br/arquivos/ids/4380171-1000-1500/Nutrecan-Galletas-200g.jpg?v=639221690288630000,https://b2csolla.vteximg.com.br/arquivos/ids/4380175-1000-1500/Nutrecan-Galletas-200g.jpg?v=639221690287070000,8300 COP,,in stock,new,Nutrecan,73,Perros > Nutrecan > Snacks,Animals & Pet Supplies > Pet Supplies > Dog Supplies
55,Lucky Adultos Raza Pequeña Ext 4 Kg,Alimento completo extruido para perros adultos de razas miniaturas y pequeñas.,https://www.plazacampo.com/lucky-adultos-raza-peque%C3%B1a-4kg-1/p?skuId=55,https://b2csolla.vteximg.com.br/arquivos/ids/4382143-1000-1500/Lucky-Adultos-Raza-Pequeña-Ext-4-Kg.webp?v=639246745590570000,"https://b2csolla.vteximg.com.br/arquivos/ids/4380043-1000-1500/Lucky-Adultos-Raza-Pequeña-Ext-4-Kg.webp?v=639247213569930000,https://b2csolla.vteximg.com.br/arquivos/ids/4382140-1000-1500/Lucky-Adultos-Raza-Pequeña-Ext-4-Kg.webp?v=639247213572630000,https://b2csolla.vteximg.com.br/arquivos/ids/4380771-1000-1500/Lucky-Adultos-Raza-Pequeña-Ext-4-Kg.webp?v=639247213574230000",63700 COP,,in stock,new,Lucky Perros,55,Perros > Lucky Perros > Adultos,Animals & Pet Supplies > Pet Supplies > Dog Supplies
40,Nutrecan Adultos Raza Mediana y Grande Ext 25 kg,"Si tu perro lleva una vida calmada, requiere poca actividad física y vive en interiores; necesita compuestos nutricionales propios a su estilo de vida, por eso Nutrecan Adultos razas medianas y grandes es su alimento ideal, ya que es muy completo y balanceado. Tiene forma de deliciosas croquetas, cuya fórmula combina una saludable mezcla de nutrientes de alta digestibilidad con un sabor que a tu perro le encantará.La proteína es de alta calidad y alta digestibilidad, importante para el mejor mantenimiento y funcionamiento de los músculos en los perros adultos de todas las razas. El arroz, maíz, gluten de maíz, trigo y aceites vegetales, como principales ingredientes, complementan una dieta balanceada que garantiza el mejor sabor, salud y larga vida a las mascotas. Aceites vegetales y aceite de pescado, fuentes de Omega 6 y 3 , proporcionan una piel sana y garantiza un pelaje brillante, sistema nervioso central activo y buena visión. Ingredientes especiales, como la Yucca schidigera y los Prebióticos, aumentan la digestibilidad y promueven que las mascotas tengan heces sólidas, en menos cantidad y sin olor.",https://www.plazacampo.com/nutrecan-adultos-raza-mediana-y-grande-ext-25kg-1/p?skuId=40,https://b2csolla.vteximg.com.br/arquivos/ids/4380658-1000-1500/Nutrecan-Adultos-Raza-Mediana-y-Grande-Ext-25-kg.webp?v=639254125730470000,"https://b2csolla.vteximg.com.br/arquivos/ids/4380659-1000-1500/Nutrecan-Adultos-Raza-Mediana-y-Grande-Ext-25-kg.webp?v=639254341520700000,https://b2csolla.vteximg.com.br/arquivos/ids/4379325-1000-1500/Nutrecan-Adultos-Raza-Mediana-y-Grande-Ext-25-kg.webp?v=639254341522630000,https://b2csolla.vteximg.com.br/arquivos/ids/4379326-1000-1500/Nutrecan-Adultos-Raza-Mediana-y-Grande-Ext-25-kg.webp?v=639254341524100000",239300 COP,,in stock,new,Nutrecan,40,Perros > Nutrecan > Adultos,Animals & Pet Supplies > Pet Supplies > Dog Supplies
38,Nutrecan Adultos Raza Mediana y Grande Ext 8 kg,"Si tu perro lleva una vida calmada, requiere poca actividad física y vive en interiores; necesita compuestos nutricionales propios a su estilo de vida, por eso Nutrecan Adultos razas medianas y grandes es su alimento ideal, ya que es muy completo y balanceado. Tiene forma de deliciosas croquetas, cuya fórmula combina una saludable mezcla de nutrientes de alta digestibilidad con un sabor que a tu perro le encantará.La proteína es de alta calidad y alta digestibilidad, importante para el mejor mantenimiento y funcionamiento de los músculos en los perros adultos de todas las razas. El arroz, maíz, gluten de maíz, trigo y aceites vegetales, como principales ingredientes, complementan una dieta balanceada que garantiza el mejor sabor, salud y larga vida a las mascotas. Aceites vegetales y aceite de pescado, fuentes de Omega 6 y 3 , proporcionan una piel sana y garantiza un pelaje brillante, sistema nervioso central activo y buena visión. Ingredientes especiales, como la Yucca schidigera y los Prebióticos, aumentan la digestibilidad y promueven que las mascotas tengan heces sólidas, en menos cantidad y sin olor.",https://www.plazacampo.com/nutrecan-adultos-raza-mediana-y-grande-ext-8kg-1/p?skuId=38,https://b2csolla.vteximg.com.br/arquivos/ids/4379323-1000-1500/Nutrecan-Adultos-Raza-Mediana-y-Grande Ext-8-kg.webp?v=639251642937130000,"https://b2csolla.vteximg.com.br/arquivos/ids/4381980-1000-1500/Nutrecan-Adultos-Raza-Mediana-y-Grande Ext-8-kg.webp?v=639251642938470000,https://b2csolla.vteximg.com.br/arquivos/ids/4381804-1000-1500/Nutrecan-Adultos-Raza-Mediana-y-Grande Ext-8-kg.webp?v=639251642939670000,https://b2csolla.vteximg.com.br/arquivos/ids/4381452-1000-1500/Nutrecan-Adultos-Raza-Mediana-y-Grande Ext-8-kg.webp?v=639251642941400000",76600 COP,,in stock,new,Nutrecan,38,Perros > Nutrecan > Adultos,Animals & Pet Supplies > Pet Supplies > Dog Supplies
26,Nutrecan Senior Ext 2 kg,"Cuando tu perro tiene más de 7 años, entra en una nueva etapa de su vida donde sus requerimientos nutricionales también cambian. Por esto debes suministrarle Nutrecan Senior, un alimento 100% completo y balanceado, de alta digestibilidad, que contiene ingredientes naturales que proporcionan una sana y sabrosa nutrición para tu perro, contrarrestando el paso de los años y haciéndolo más fuerte. Es un alimento completo y balanceado de alta digestibilidad, que contiene ingredientes naturales que proporcionan una sana y sabrosa nutrición para tu perro en la tercera edad.",https://www.plazacampo.com/nutrecan-senior-ext-8x2-kg-1-jpg/p?skuId=26,https://b2csolla.vteximg.com.br/arquivos/ids/4379600-1000-1500/Nutrecan-Senior-Ext-2-kg.jpg?v=639252793697100000,https://b2csolla.vteximg.com.br/arquivos/ids/4379603-1000-1500/Nutrecan-Senior-Ext-2-kg.jpg?v=639252793695630000,22800 COP,,in stock,new,Nutrecan,26,Perros > Nutrecan > Senior,Animals & Pet Supplies > Pet Supplies > Dog Supplies
